spotify_track_id,song_name,artist_names,artist_ids,yearly_streams,parent_genres,genres,album,album_date,album_label,release_date,release_date_precision,album_type
3XVBdLihbNbxUwZosxcGuJ,If I Ain't Got You,['Alicia Keys'],['3DiDSECUqqY1AuBP8qtaIa'],1303731,R&B,"r&b, neo soul",The Diary Of Alicia Keys,2003-12-02,J Records,2003-12-02,day,album
3w0w2T288dec0mgeZZqoNN,CARNIVAL,"¥$, Kanye West, Ty Dolla $ign, Rich The Kid, Playboi Carti","4xPQFgDA5M2xa0ZGo5iIsv, 5K4W6rqBFWDnAN6FQUkS6x, 7c0XG5cIJTrrAgEC3ULPiq, 1pPmIToKXyGdsCF6LmqLmI, 699OTQXzgjhIYAHMy9RyPD",458896948,Hip Hop,"rap, trap, rage rap",VULTURES 1,2024-02-09,Ye,2024-02-09,day,album
7AYmToZ5y67fBjq4RLFbuq,TEXAS HOLD 'EM,Beyoncé,6vWDO969PvNqNYHIOW5v0m,199176786,,,TEXAS HOLD 'EM,2024-02-10,Parkwood Entertainment/Columbia,2024-02-10,day,single
04CyMEHliadfQWMUJb1w99,BURN,"¥$, Kanye West, Ty Dolla $ign","4xPQFgDA5M2xa0ZGo5iIsv, 5K4W6rqBFWDnAN6FQUkS6x, 7c0XG5cIJTrrAgEC3ULPiq",72563010,Hip Hop,"rap, ",VULTURES 1,2024-02-09,Ye,2024-02-09,day,album
5tEaVciE2GnR28aN6W9cLS,FUK SUMN,"¥$, Kanye West, Ty Dolla $ign","4xPQFgDA5M2xa0ZGo5iIsv, 5K4W6rqBFWDnAN6FQUkS6x, 7c0XG5cIJTrrAgEC3ULPiq",40125535,Hip Hop,"rap, ",VULTURES 1,2024-02-09,Ye,2024-02-09,day,album
1icgLGTpX2fQXKRe4D7w2b,BACK TO ME,"¥$, Kanye West, Ty Dolla $ign","4xPQFgDA5M2xa0ZGo5iIsv, 5K4W6rqBFWDnAN6FQUkS6x, 7c0XG5cIJTrrAgEC3ULPiq",16965857,Hip Hop,"rap, ",VULTURES 1,2024-02-09,Ye,2024-02-09,day,album
347AQK5Lyhn6RvB8tBGYxt,STARS,"¥$, Kanye West, Ty Dolla $ign","4xPQFgDA5M2xa0ZGo5iIsv, 5K4W6rqBFWDnAN6FQUkS6x, 7c0XG5cIJTrrAgEC3ULPiq",7614671,Hip Hop,"rap, ",VULTURES 1,2024-02-09,Ye,2024-02-09,day,album
4UkUxO2WlKLc0Q1iEutGGh,CONTIGO (with Tiësto),"KAROL G, Tiësto","790FomKkXshlbRYZFtlgla, 2o5jDhtHVPhrJdv3cEQ99Z",106691375,"Electronic, Latin","reggaeton, latin, urbano latino, edm, trance, big room, house, dance",CONTIGO (with Tiësto),2024-02-15,Bichota/Interscope Records,2024-02-15,day,single
2iGvsJuc2mC4mDVOVMNAP6,DO IT,"¥$, Kanye West, Ty Dolla $ign","4xPQFgDA5M2xa0ZGo5iIsv, 5K4W6rqBFWDnAN6FQUkS6x, 7c0XG5cIJTrrAgEC3ULPiq",4898460,Hip Hop,"rap, ",VULTURES 1,2024-02-09,Ye,2024-02-09,day,album
1eaqMiiUn2P7MnqJK4XeK0,TALKING,"¥$, Kanye West, Ty Dolla $ign","4xPQFgDA5M2xa0ZGo5iIsv, 5K4W6rqBFWDnAN6FQUkS6x, 7c0XG5cIJTrrAgEC3ULPiq",4878895,Hip Hop,"rap, ",VULTURES 1,2024-02-09,Ye,2024-02-09,day,album
2y4ZR0BUAVePljHSsZyIgj,PAID,"¥$, Kanye West, Ty Dolla $ign","4xPQFgDA5M2xa0ZGo5iIsv, 5K4W6rqBFWDnAN6FQUkS6x, 7c0XG5cIJTrrAgEC3ULPiq",3387610,Hip Hop,"rap, ",VULTURES 1,2024-02-09,Ye,2024-02-09,day,album
2yyO7EKRr7c3txi4xCXUFk,PAPERWORK,"¥$, Kanye West, Ty Dolla $ign","4xPQFgDA5M2xa0ZGo5iIsv, 5K4W6rqBFWDnAN6FQUkS6x, 7c0XG5cIJTrrAgEC3ULPiq",3126118,Hip Hop,"rap, ",VULTURES 1,2024-02-09,Ye,2024-02-09,day,album
3SIRBp4RRQ2AO5H4NO7xfq,VULTURES,"¥$, Kanye West, Ty Dolla $ign, Lil Durk, Bump J","4xPQFgDA5M2xa0ZGo5iIsv, 5K4W6rqBFWDnAN6FQUkS6x, 7c0XG5cIJTrrAgEC3ULPiq, 3hcs9uc56yIGFCSy9leWe7, 3L6bhGrHegoci41Jx2nP0V",2976497,Hip Hop,"rap, drill, ",VULTURES 1,2024-02-09,Ye,2024-02-09,day,album
4ihV1wv7QmjbkLHaT9lA4s,BEG FORGIVENESS,"¥$, Kanye West, Ty Dolla $ign","4xPQFgDA5M2xa0ZGo5iIsv, 5K4W6rqBFWDnAN6FQUkS6x, 7c0XG5cIJTrrAgEC3ULPiq",2935850,Hip Hop,"rap, ",VULTURES 1,2024-02-09,Ye,2024-02-09,day,album
7hVb3OyFkgxDgpTdrOX6dT,KEYS TO MY LIFE,"¥$, Kanye West, Ty Dolla $ign","4xPQFgDA5M2xa0ZGo5iIsv, 5K4W6rqBFWDnAN6FQUkS6x, 7c0XG5cIJTrrAgEC3ULPiq",1500198,Hip Hop,"rap, ",VULTURES 1,2024-02-09,Ye,2024-02-09,day,album
5GtUTcvOx52F5648wXQfc7,PROBLEMATIC,"¥$, Kanye West, Ty Dolla $ign","4xPQFgDA5M2xa0ZGo5iIsv, 5K4W6rqBFWDnAN6FQUkS6x, 7c0XG5cIJTrrAgEC3ULPiq",1446993,Hip Hop,"rap, ",VULTURES 1,2024-02-09,Ye,2024-02-09,day,album
1eThXFmkENeSkdeLO8S86F,HOODRAT,"¥$, Kanye West, Ty Dolla $ign","4xPQFgDA5M2xa0ZGo5iIsv, 5K4W6rqBFWDnAN6FQUkS6x, 7c0XG5cIJTrrAgEC3ULPiq",1260289,Hip Hop,"rap, ",VULTURES 1,2024-02-09,Ye,2024-02-09,day,album
6Qb7YsAqH4wWFUMbGsCpap,Training Season,Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,183806473,Pop,pop,Training Season,2024-02-15,Warner Records,2024-02-15,day,single
371l4ekF9cDC2D5WuuabU6,TUTA GOLD,Mahmood,06nvjg4wBANK6DCHjqtPNd,17193942,,,NEI LETTI DEGLI ALTRI,2024-02-15,Universal Music Italia srL.,2024-02-15,day,album
5LBv48NNyHsknRYwFWC361,"yes, and? (with Mariah Carey) - Remix","Ariana Grande, Mariah Carey","66CXWjxzNUsdJxJ2JdwvnR, 4iHNK0tOyZPYnBU7nGAgpQ",2114089,"Jazz, Pop","pop, christmas","yes, and?",2024-02-16,Republic Records,2024-02-16,day,single
2dyAiC9k6s0mWnMSQRQJGd,Psycho CEO,Yeat,3qiHUAX7zY4Qnjx8TNUzVx,1998550,Hip Hop,rage rap,2093,2024-02-16,Field Trip Recordings/Capitol Records,2024-02-16,day,album
5NAOhPAZ57eFAXr3qatS6i,Breathe,Yeat,3qiHUAX7zY4Qnjx8TNUzVx,66367874,Hip Hop,rage rap,2093,2024-02-16,Field Trip Recordings/Capitol Records,2024-02-16,day,album
3bDH7eIQ84QWdBeWwffUZD,Power Trip,Yeat,3qiHUAX7zY4Qnjx8TNUzVx,1487815,Hip Hop,rage rap,2093,2024-02-16,Field Trip Recordings/Capitol Records,2024-02-16,day,album
7H3lr9bsPBGFx5NyTuBBGc,Stand On It (with Future),"Yeat, Future","3qiHUAX7zY4Qnjx8TNUzVx, 1RyvyyTE3xzB2ZywiAwp0i",1351778,Hip Hop,"rage rap, rap",2093,2024-02-16,Field Trip Recordings/Capitol Records,2024-02-16,day,album
5O4erNlJ74PIF6kGol1ZrC,Could You Be Loved,Bob Marley & The Wailers,2QsynagSdAqZj3U9HgDzjD,12428595,R&B,"reggae, roots reggae",Uprising,1980-06-10,Island Records,1980-06-10,day,album
0WIv5qV41y6YjjB9V1biuC,Made For Me,Muni Long,7tjVFCxJdwT4NdrTmjyjQ6,77401615,,,Made For Me,2023-09-15,"Supergiant Records, LLC / Def Jam Recordings",2023-09-15,day,single
7KdQOqCspznOjPDT0KAnuq,Morë,Yeat,3qiHUAX7zY4Qnjx8TNUzVx,1306471,Hip Hop,rage rap,2093,2024-02-16,Field Trip Recordings/Capitol Records,2024-02-16,day,album
0e09Q1sQWzAsP2Yo62la9F,El Amor de tu Vida (feat. Lenny Tavárez & Best) - Remix,"Gino Mella, Jairo Vera, Yandel, Lenny Tavárez, Best","7HYJrA3HSTNDmkl5pylhaY, 5CAruGjgds3QlF5ICtEnnc, 0eHQ9o50hj6ZDNBt6Ys1sD, 1pQWsZQehhS4wavwh7Fnxd, 4Ng3fh1nc5L04iXPL8vqc7",2514879,"Hip Hop, Latin","reggaeton chileno, chilean trap, chilean mambo, mambo, guaracha, reggaeton, urbano latino, latin, trap latino, argentine trap",El Amor de tu Vida (feat. Lenny Tavárez & Best) [Remix],2024-02-13,WM Chile,2024-02-13,day,single
2500EpUpryOBJX0rO8fDuB,A Tu Manera,"Junior H, Peso Pluma","7Gi6gjaWy3DxyilpF1a8Is, 12GqGscKJx3aE4t07u7eVZ",15075901,Latin,"corridos tumbados, corrido, corridos bélicos, sad sierreño, sierreño, música mexicana, banda, electro corridos",A Tu Manera,2024-02-16,WEA Latina,2024-02-16,day,single
3qhlB30KknSejmIvZZLjOD,End of Beginning,Djo,5p9HO3XC5P3BLxJs5Mtrhm,1183095382,Pop,psychedelic pop,DECIDE,2022-09-16,Djo,2022-09-16,day,album
0TUW9faHNaBmi89wsYGp9y,Mamichula - con Nicki Nicole,"Trueno, Nicki Nicole, Bizarrap, Taiu, TATOOL","2x7PC78TmgqpEIjaGAZ0Oz, 2UZIAOlrnyZmyzt1nuXr9y, 716NhGYqD1jl2wI1Qkgq36, 5szJHKg5xeUlQ9pTqzdpic, 0shHIQr8VamXbzM66kwGQo",51880150,"Hip Hop, Latin","argentine trap, trap latino, urbano latino",Atrevido,2020-07-23,NEUEN,2020-07-23,day,album
51qYdMBxt9mFbtZBzq1Yfi,Regalo De Dios,Julión Álvarez y su Norteño Banda,1bfl0AU8SqmLkElptOprhC,166381741,Latin,"banda, norteño, grupera, corrido",PRESENTE,2023-11-17,UMLE - Fonovisa,2023-11-17,day,album
2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,['Alec Benjamin'],['5IH6FPUwQTxPSXurCrcIov'],29645818,,,Narrated For You,2018-11-16,2018,2018-11-16,day,album
2O4Bb2WCkjlTPO827OnBMI,EASY,LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,79217394,Pop,k-pop,EASY,2024-02-19,SOURCE MUSIC,2024-02-19,day,single
57wp7VFnV8X0pSVnYArGeJ,Whatever She Wants,Bryson Tiller,2EMAnMvWE2eb56ToJVfCWs,163994733,R&B,r&b,Whatever She Wants,2024-02-13,TrapSoul/RCA Records,2024-02-13,day,single
4lR8sYGMGZPvthF2yUfo7T,Smart,LE SSERAFIM,4SpbR6yFEvexJuaBpgAU5p,47964159,Pop,k-pop,EASY,2024-02-19,SOURCE MUSIC,2024-02-19,day,single
3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),"['Kendrick Lamar', 'SZA']","['2YZyLoL8N0Wb9xBt1NhZWg', '7tYKF4w9nC0nq9CsPZTHyP']",358438462,"Hip Hop, R&B","hip hop, west coast hip hop, r&b",Black Panther The Album Music From And Inspired By,2018-02-09,Black Panther (TDE/DMG) PS,2018-02-09,day,album
09CnYHiZ5jGT1wr1TXJ9Zt,Thank You (Not So Bad),"Dimitri Vegas & Like Mike, Tiësto, Dido, W&W, Dimitri Vegas, Like Mike","73jBynjsVtofjRpdpRAJGk, 2o5jDhtHVPhrJdv3cEQ99Z, 2mpeljBig2IXLXRAFO9AAs, 2rTo8KIkBTFjQS7VvaKYQ4, 2HkAI0YrEcgoR8QdaURqhO, 4pwXiI7Z5ZStkgKowZyoKi",122164941,"Electronic, Hip Hop","big room, electronica, edm, electro, trance, house, dance, ",Thank You (Not So Bad),2023-12-01,Ministry of Sound Recordings,2023-12-01,day,single
1bjeWoagtHmUKputLVyDxQ,Saturn,SZA,7tYKF4w9nC0nq9CsPZTHyP,588134046,R&B,r&b,Saturn,2024-02-22,Top Dawg Entertainment/RCA Records,2024-02-22,day,single
2fB5YRuD88drKpCXQOAk03,Love On,Selena Gomez,0C8ZW7ezQVs4URX5aX7Kqx,7207474,Pop,pop,Love On,2024-02-22,Interscope Records,2024-02-22,day,single
1rAzOr3zpUDRtN2zsqGHiG,Friendly Fire,Linkin Park,6XyY86QOPPrYVGvF9ch6wz,1660657,"Metal, Rock","nu metal, rap metal, rock, alternative metal",Friendly Fire,2024-02-23,Warner Records,2024-02-23,day,single
6vsKOJPjdxlYgRs8McgtCQ,Buscando Money,"TWENTY SIX, Tayson Kryss","6C2mFGFh8dz1vKp9l5Ce8P, 3aIuAAH6qMvKYrtxxF7FF7",1245238,Electronic,"latin house, tech house",Buscando Money,2024-02-23,FFRR,2024-02-23,day,single
7DfFc7a6Rwfi3YQMRbDMau,Thinkin Bout You,Frank Ocean,2h93pZq0e7k5yf4dywlkpM,4857591,,,channel ORANGE,2012-07-10,Red Zone Entertainment / IDJ,2012-07-10,day,album
5bXgMzxuNymWhpwkgvYn4O,100 MESSAGGI,Lazza,0jdNdfi4vAuVi7a6cPDFBM,8905974,Hip Hop,italian trap,100 MESSAGGI,2024-02-27,Universal Music Italia srL.,2024-02-27,day,single
6HU7h9RYOaPRFeh0R3UeAr,deja vu,['Olivia Rodrigo'],['1McMsnEElThX1knmY4oliG'],6989366,,,SOUR,2021-05-21,Olivia Rodrigo PS,2021-05-21,day,album
5CZ40GBx1sQ9agT82CLQCT,traitor,['Olivia Rodrigo'],['1McMsnEElThX1knmY4oliG'],4712912,,,SOUR,2021-05-21,Olivia Rodrigo PS,2021-05-21,day,album
0paWX66K9n7sYR9AkKkyzB,Standing Next to You - Sped Up - Remix,Beat Record,0WwKxmZjmKUp9y0Jg1LWk1,2252313,,devotional,Top 10 Global - Sped Up (Remix),2024-02-28,Pablo Nunes,2024-02-28,day,album
7M6CFruBrM5x7u0lTMtm6r,Cómo Te Atreves,Morat,5C4PDR4LnhZTbVnKWXuDKD,1193299,Pop,"colombian pop, latin pop",Sobre El Amor Y Sus Efectos Secundarios,2016-06-17,Universal Music Spain S.L.,2016-06-17,day,album
4f9wNNZET9wH7eMBgONd3d,Doctor (Work It Out) [feat. Miley Cyrus],"Pharrell Williams, Miley Cyrus","2RdwBSPQiwcmiDo9kixcl8, 5YGY8feqx7naU7z4HrwZM6",10058191,,,Doctor (Work It Out) [feat. Miley Cyrus],2024-03-01,Columbia,2024-03-01,day,single
0wEGo9LsSrSUz9HOtraWAO,Overcompensate,Twenty One Pilots,3YQKmKGau1PzlVlkL1iodx,1887608,,,Overcompensate,2024-02-29,Fueled By Ramen,2024-02-29,day,single
0uHrMbMv3c78398pIANDqR,Europapa,Joost,6s5ubAp65wXoTZefE01RNR,53903510,Electronic,gabber,Europapa,2024-02-29,Joost Klein,2024-02-29,day,single
6UelLqGlWMcVH1E5c4H7lY,Watermelon Sugar,['Harry Styles'],['6KImCVD70vtIoJWnq6nGn3'],221393411,,,Fine Line,2019-12-13,Columbia,2019-12-13,day,album
7hdNTegC0TCKKoxB6GTFH3,Lighter,"Galantis, David Guetta, 5 Seconds of Summer","4sTQVOfp9vEMCemLw50sbu, 1Cs0zKBU1kc0i8ypK3B9ai, 5Rl15oVamLq7FbSb0NNBNy",1366155,Electronic,"edm, dance, ",Lighter,2024-03-01,Big Beat Records,2024-03-01,day,single
3B54sVLJ402zGa6Xm4YGNe,Unforgettable,"['French Montana', 'Swae Lee']","['6vXTefBL93Dj5IqAWq6OTv', '1zNqQNIdeOUZHb8zbZRFMX']",371312891,,,Jungle Rules,2017-07-14,Bad Boy Entertainment/Epic Records,2017-07-14,day,album
2J2Z1SkXYghSajLibnQHOa,Unstoppable,['Sia'],['5WUlDfRSoLAfcVSX1WnrxN'],27523998,,,This Is Acting,2016-01-29,Monkey Puzzle Records/RCA Records,2016-01-29,day,album
2zYzyRzz6pRmhPzyfMEC8s,Highway to Hell,['AC/DC'],['711MCceyCBcFnzjGY4Q7Un'],168055794,Rock,"rock, hard rock, classic rock, rock and roll",Highway to Hell,1979-07-27,Columbia,1979-07-27,day,album
1k1Bqnv2R0uJXQN4u6LKYt,Ain't No Sunshine,['Bill Withers'],['1ThoqLcyIYvZn7iWbj8fsj'],100718270,R&B,"soul, motown",Just As I Am,1971-05-01,Columbia/Legacy,1971-05-01,day,album
0TwBtDAWpkpM3srywFVOV5,Crazy In Love (feat. JAY-Z),"['Beyoncé', 'JAY-Z']","['6vWDO969PvNqNYHIOW5v0m', '3nFkdlSjzX9mRTtwJOzDYB']",15649395,Hip Hop,"hip hop, east coast hip hop, rap",Dangerously In Love,2003-03-10,Columbia,2003-03-10,day,album
01TnMXIy7mJJQ7E8uy937N,Von dutch,Charli xcx,25uiPmTg16RbhZWAqwLBy5,1245504,Pop,"hyperpop, art pop",Von dutch,2024-02-29,Atlantic Records,2024-02-29,day,single
3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),"['Shakira', 'Wyclef Jean']","['0EmeFodog0BfCgMzAIvKQp', '7aBzpmFXB4WWpPl2F7RjBe']",212525836,"Latin, Pop","latin pop, latin, ","Oral Fixation, Vol. 2 (Expanded Edition)",2005-11-28,Epic,2005-11-28,day,album
3FqUPvubYeRCMsdJ02QyZR,TÚ NAME,Fuerza Regida,0ys2OFYzWYB5hRDLCsBqxt,177431727,Latin,"corrido, corridos tumbados, corridos bélicos, música mexicana, banda, electro corridos, sierreño, sad sierreño",Dolido Pero No Arrepentido,2024-02-09,Rancho Humilde/Street Mob Records,2024-02-09,day,single
0NJAqnvbF6vzripOB7PclP,Babaero,"gins&melodies, Hev Abi","2WzWSpOB41g3gb78Raj6RK, 4zpGxqF6oI1h3f6Md2v42T",1073198,"Pop, Hip Hop, R&B","pinoy hip hop, pinoy r&b, opm, p-pop",Babaero,2024-01-09,ARTEM RECORDS,2024-01-09,day,single
2K7xn816oNHJZ0aVqdQsha,Softcore,['The Neighbourhood'],['77SW9BnxLY8rJ0RciFqkHh'],81108858,,,Hard To Imagine The Neighbourhood Ever Changing,2018-11-02,Columbia,2018-11-02,day,album
46kspZSY3aKmwQe7O77fCC,we can't be friends (wait for your love),Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,5600219,Pop,pop,eternal sunshine,2024-03-08,Republic Records,2024-03-08,day,album
5D34wRmbFS29AjtTOP2QJe,"yes, and?",Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,169012588,Pop,pop,eternal sunshine,2024-03-08,Republic Records,2024-03-08,day,album
1Rweq7vNjK4kZBbGrmxQsl,bye,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,74592374,Pop,pop,eternal sunshine,2024-03-08,Republic Records,2024-03-08,day,album
0Lmbke3KNVFXtoH2mMSHCw,the boy is mine,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,228488019,Pop,pop,eternal sunshine,2024-03-08,Republic Records,2024-03-08,day,album
2waUyWiimcCeA8DbJH8BtT,eternal sunshine,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,4907671,Pop,pop,eternal sunshine,2024-03-08,Republic Records,2024-03-08,day,album
0o3ua5ufFK7nfRzbDUNoGA,don't wanna break up again,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,40479041,Pop,pop,eternal sunshine,2024-03-08,Republic Records,2024-03-08,day,album
2o1pb13quMReXZqE7jWsgq,intro (end of the world),Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,219624253,Pop,pop,eternal sunshine,2024-03-08,Republic Records,2024-03-08,day,album
142PiXzA84lmEw2RstFHFa,supernatural,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,44741178,Pop,pop,eternal sunshine,2024-03-08,Republic Records,2024-03-08,day,album
14kyXBpg91RVq8bNRDS1q2,true story,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,32695435,Pop,pop,eternal sunshine,2024-03-08,Republic Records,2024-03-08,day,album
13jRSCLoWbCoU1XEdJRbgn,Saturn Returns Interlude,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,17308222,Pop,pop,eternal sunshine,2024-03-08,Republic Records,2024-03-08,day,album
5cQX9BexkPIEESTZijJhXg,i wish i hated you,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,29867389,Pop,pop,eternal sunshine,2024-03-08,Republic Records,2024-03-08,day,album
6XXKB32Om6WuXg3uEWwTob,imperfect for you,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,28179306,Pop,pop,eternal sunshine,2024-03-08,Republic Records,2024-03-08,day,album
3QS9ZCtoSCJhmaJ7QNXSAS,act ii: date @ 8 (feat. Drake) - remix,"4batz, Drake","5fi7lIgJGH3RgUpJYcffQ7, 3TVXtAsR1Inumwj472S9r4",26088776,Hip Hop,"rap, hip hop",act ii: date @ 8 (feat. Drake) [remix],2024-03-08,4batz / OVO Sound,2024-03-08,day,single
0fCINfrtQdkFSj6enmeEDt,ordinary things (feat. Nonna),"Ariana Grande, Nonna","66CXWjxzNUsdJxJ2JdwvnR, 6maPmKkdwM4eyhz5O4lbkP",2943451,Pop,"pop, ",eternal sunshine,2024-03-08,Republic Records,2024-03-08,day,album
6I9VzXrHxO9rA9A5euc8Ak,Toxic,['Britney Spears'],['26dSoYclwsYLMAKD3tpOr4'],17489625,Pop,pop,In The Zone,2003-11-13,Jive,2003-11-13,day,album
4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,WALK THE MOON,6DIS6PRrLS3wbnZsf7vYic,154525427,,,TALKING IS HARD,2014-12-02,RCA Records Label,2014-12-02,day,album
4QNpBfC0zvjKqPJcyqBy9W,Give Me Everything (feat. Nayer),"['Pitbull', 'AFROJACK', 'Ne-Yo', 'Nayer']","['0TnOYISbd1XYRBk9myaseg', '4D75GcNG95ebPtNvoNVXhz', '21E3waRsmPlU7jZsS13rcj', '1ruutHJcECI7cos2n5TqpO']",230180343,"Electronic, Latin","edm, big room, latin dance",Planet Pit (Deluxe Version),2011-06-17,Mr.305/Polo Grounds Music/J Records,2011-06-17,day,album
51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,1111432428,Pop,pop,eternal sunshine,2024-03-08,Republic Records,2024-03-08,day,album
3RwWW7KeVhHGayYJgUL5eZ,eternal sunshine,Ariana Grande,66CXWjxzNUsdJxJ2JdwvnR,58365688,Pop,pop,eternal sunshine,2024-03-08,Republic Records,2024-03-08,day,album
4mHM5d2fK3n8xgymjf92w2,ordinary things (feat. Nonna),"Ariana Grande, Nonna","66CXWjxzNUsdJxJ2JdwvnR, 6maPmKkdwM4eyhz5O4lbkP",13199138,Pop,"pop, ",eternal sunshine,2024-03-08,Republic Records,2024-03-08,day,album
5LhI8m7n8xlQmNe3b7Rwis,Madonna,"Natanael Cano, Oscar Maydon","0elWFr7TW8piilVRYJUe4P, 3l9G1G9MxH6DaRhwLklaf5",442637575,Latin,"corridos tumbados, corrido, corridos bélicos, sad sierreño, electro corridos, sierreño, música mexicana, banda",Madonna,2024-03-08,WEA Latina,2024-03-08,day,single
6ocbgoVGwYJhOv1GgI9NsF,7 rings,['Ariana Grande'],['66CXWjxzNUsdJxJ2JdwvnR'],1342726,Pop,pop,"thank u, next",2019-02-08,Republic Records,2019-02-08,day,album
1xgWArLVFD1AKsLzftZYc2,Elvira,"Oscar Maydon, Gabito Ballesteros, Chino Pacas","3l9G1G9MxH6DaRhwLklaf5, 6Sbl0NT50roqWvy746MfVf, 2rmkQLzj0k4nZdQehOUByO",87102339,Latin,"corridos tumbados, corrido, corridos bélicos, electro corridos, sad sierreño, banda, música mexicana",DISTORSIÓN,2023-12-22,Rancho Humilde,2023-12-22,day,album
6b81dy3WjbozXK6b7C1gu5,Austin,Dasha,7Ez6lTtSMjMf2YSYpukP1I,23346805,,,What Happens Now?,2024-02-16,VERSION III,2024-02-16,day,album
1whKKdtCiFjN7MW7DrIRUH,Lan,Zeynep Bastık,1mpOD8ZwHnbsryIuXWq0R1,36952223,"Pop, Hip Hop","turkish pop, turkish hip hop, t-pop",Lan,2024-03-08,Hypers,2024-03-08,day,single
0PBTlQ84CBJF0tBnKGmQa6,FRI(END)S,V,3JsHnjpbhX4SnySpvpa9DK,146415042,Pop,k-pop,FRI(END)S,2024-03-15,BIGHIT MUSIC,2024-03-15,day,single
2x2olWuWXpqjoeE4bO1NFS,Never Lose Me,Flo Milli,08PvCOlef4xdOr20jFSTPd,35182014,,,"Fine Ho, Stay",2024-03-15,'94 Sounds/RCA Records,2024-03-15,day,album
7kSL8RqBe9ySL8tjvSoII0,VVS Switch (feat. Luar La L & CDobleta) - Remix,"Pressure 9X19, Anuel AA, YOVNGCHIMI, CDobleta, Luar La L","7MNP6nVHIDvPCRvfCeAJpF, 2R21vXR83lH98kGeO99Y66, 4aSlfXDn9R60UlbZEboBUy, 2KtMll7bpqySnZhr8wriRE, 4axKuDPr6WKcDCyh8vueTY",1263340,"Latin, Hip Hop","trap latino, reggaeton, urbano latino, latin, trap, dembow",VVS Switch (feat. Luar La L & CDobleta) [Remix],2024-03-15,Stash Money Way Records,2024-03-15,day,single
5tsKgj1Xbk5bL7t3QiPWOR,Diz Aí Qual é o Plano?,"Mc IG, MC Ryan SP, Oruam, MC PH, Mc Poze do Rodo, MC GP, TrapLaudo, Mc Luki, MC GH do 7, MC Nego Micha, Murillo e LT no Beat","2q9wk5fkeU2C9CgCKdh4AN, 75i9GaW2MJUgt4BkdUnuUY, 4yGgbQJMq9orWypwqtdzYT, 4PLdCloYxu2bMKfuuB9lI5, 28ie4NNTa2VW2QV4Zray8M, 5s27i7oqhNWIcE4HeoVdq0, 39QiJaZ1HzRcpY9xlMKCsF, 3I44LJGCaI0gSPPz3n16xn, 5XUMgbLR3zyRPesnTQY31C, 6SsSYKLEsf8EfDbFAi5GET, 0KcbRunfjZHfwEnEgd1Dy6",1205890,"Hip Hop, R&B, Latin, Electronic","funk, funk consciente, trap funk, brazilian funk, brazilian trap, trap, brazilian hip hop",Diz Aí Qual é o Plano?,2024-03-07,WM Brazil,2024-03-07,day,single
0gEyKnHvgkrkBM6fbeHdwK,Linger,The Cranberries,7t0rwkOPGlDPEhaOcVtOt9,14066013,,,"Everybody Else Is Doing It, So Why Can't We?",1993-03-01,Island Records,1993-03-01,day,album
1ACA277B6f46DYCgZW8di3,if u think i'm pretty,Artemas,0PCCGZ0wGLizHt2KZ7hhA2,110242905,,,pretty,2024-02-09,Artemas,2024-02-09,day,album
7MlDNspYwfqnHxORufupwq,"Sex, Drugs, Etc.",['Beach Weather'],['7I3bkknknQkIiatWiupQgD'],42438334,,,Pineapple Sunrise,2023-03-03,8123 / Arista Records,2023-03-03,day,album
2GxrNKugF82CnoRFbQfzPf,i like the way you kiss me,Artemas,0PCCGZ0wGLizHt2KZ7hhA2,686056338,,,i like the way you kiss me,2024-03-19,Artemas,2024-03-19,day,single
7w87IxuO7BDcJ3YUqCyMTT,Pumped Up Kicks,['Foster The People'],['7gP3bB2nilZXLfPHJhMdvc'],78429054,,,Torches,2011-05-23,Columbia,2011-05-23,day,album
2tudvzsrR56uom6smgOcSf,Like That,"Future, Metro Boomin, Kendrick Lamar","1RyvyyTE3xzB2ZywiAwp0i, 0iEtIxbK0KxaSlF7G42ZOp, 2YZyLoL8N0Wb9xBt1NhZWg",516180318,Hip Hop,"rap, hip hop, west coast hip hop",WE DON'T TRUST YOU,2024-03-22,Wilburn Holding Co./Boominati/Epic/Republic,2024-03-22,day,album
